yyyymm,Ret,Rfree,D/P
190801,0.0426179604261796,0.004413973589346228,-2.7527574707647555
190802,-0.03649635036496346,0.0033734916082713328,-2.7233945992686532
190803,0.040909090909091006,0.003831008507751074,-2.771134176528787
190804,0.05385735080058218,0.002930733318452229,-2.8312952951858077
190805,0.05386740331491713,0.0025470094672756715,-2.8917619767516247
190806,0.001310615989515096,0.0023256303223661194,-2.900898170883152
190807,0.03664921465968596,0.002406802675499622,-2.9447799463800637
190808,0.04292929292929282,0.0022961131030448455,-2.995006144997337
190809,-0.010895883777239712,0.0025396301624453534,-2.992067028155695
190810,0.012239902080783294,0.002635561125239492,-3.012313975104558
190811,0.06771463119709797,0.0026134232107485372,-3.0862295917186833
190812,0.022650056625141524,0.0024805957238028063,-3.116843099303049
190901,0.0033222591362127574,0.002384664761008667,-3.1119436971577024
190902,-0.028697571743929284,0.002244457969232617,-3.0744311875531194
190903,0.013636363636363447,0.002222320054741662,-3.0798940658757017
190904,0.04484304932735439,0.002222320054741662,-3.11574418616195
190905,0.03326180257510725,0.0021780442257597512,-3.1402719663637635
190906,0.017653167185877505,0.002037837433983701,-3.1498829533812494
190907,0.014285714285714235,0.0021337683967778405,-3.1562411521237417
190908,0.024144869215291687,0.002620802515578856,-3.172099099910559
190909,0.0009823182711197198,0.002724112783203313,-3.165376917529162
190910,0.003925417075564264,0.0033513536937803783,-3.161649530199808
190911,-0.00488758553274693,0.003366112303441015,-3.1489338296129983
190912,0.011787819253438192,0.003410388132422926,-3.1531244473054203
191001,-0.021359223300970953,0.0031447331585314625,-3.1258680771773752
191002,-0.0357142857142857,0.0029159747087915923,-3.0838666152882444
191003,0.024691358024691468,0.002960250537773502,-3.102655812863734
191004,-0.02409638554216864,0.0031447331585314625,-3.0726933146901194
191005,-0.016460905349794275,0.0031447331585314625,-3.050555242905466
191006,-0.04811715481171552,0.0032701813406468753,-2.995732273553991
191007,-0.05054945054945048,0.003609629362841522,-2.9383809770825255
191008,0.024305555555555358,0.0036465258869931142,-2.9569462485188343
191009,0.006779661016949268,0.0037203189352962985,-2.9582829635123753
191010,0.04601571268237947,0.003742456849787253,-2.997880502092281
191011,-0.0010729613733905241,0.003698181020805343,-2.991445021542371
191012,-0.027926960257787292,0.003078319415058597,-2.9577873419898677
191101,0.024309392265193353,0.0025839059914272637,-2.9818059638557965
191102,0.01725997842502691,0.002635561125239492,-2.998918680923399
191103,-0.01166489925768821,0.002517492247954398,-2.987185212975533
191104,-0.0042918454935623185,0.0023330096271964376,-2.9828841310761423
191105,0.02155172413793105,0.0023108717127054827,-3.0042069005449634
191106,0.020042194092827037,0.002355147541687393,-3.0240508937432358
191107,-0.00413650465356763,0.002428940589990577,-3.0199058100880674
191108,-0.047767393561786164,0.002731492088033632,-2.970959870546406
191109,-0.05452562704471098,0.002982388452264458,-2.9148913750704835
191110,0.005767012687428075,0.002856940270149045,-2.920641822198921
191111,0.04013761467889898,0.0025470094672756715,-2.959994848405078
191112,0.004410143329658167,0.0030488021957373237,-2.9643952955499
191201,0.001097694840834329,0.002517492247954398,-2.9637917076822555
191202,-0.00877192982456143,0.002406802675499622,-2.9530712630960063
191203,0.028761061946902755,0.002731492088033632,-2.97973193220755
191204,0.03118279569892457,0.0026945955638820397,-3.0087467309652816
191205,-0.0010427528675703845,0.002731492088033632,-3.005803697333601
191206,0.0,0.002591285296257582,-3.004118066930265
191207,0.0010438413361169019,0.0029750091474341385,-3.0034785700086264
191208,0.02294056308654846,0.003329215779289423,-3.024270190348629
191209,0.0050968399592252744,0.003742456849787253,-3.027677287675896
191210,-0.0020283975659228792,0.0040154911285090345,-3.023972839360048
191211,-0.011178861788617822,0.003860525727072348,-3.010851128378811
191212,-0.03597122302158273,0.0040671462623212635,-2.972548938098334
191301,-0.008528784648187626,0.0031890089875133724,-2.9639835752394106
191302,-0.03548387096774197,0.0032554227309862386,-2.9278548511509053
191303,-0.018952062430323324,0.0038900429463936213,-2.908720896564361
191304,-0.001136363636363824,0.0037129396304659795,-2.907583886777286
191305,-0.027303754266211455,0.0035874914483505667,-2.879900458028869
191306,-0.05029239766081883,0.003978594604357442,-2.8282993292537872
191307,0.013546798029556717,0.004096663481642537,-2.841755189769179
191308,0.02673147023086253,0.0040671462623212635,-2.8681356164492824
191309,0.00946745562130169,0.003926939470545214,-2.8775585365837877
191310,-0.03165298944900352,0.003816249898090438,-2.845393762613087
191311,-0.025423728813559254,0.003742456849787253,-2.819641266510673
191312,-0.001242236024844967,0.0038383878125813936,-2.818398258271075
191401,0.04104477611940305,0.002982388452264458,-2.86909435944888
191402,0.0131421744324971,0.0024805957238028063,-2.8927330340818447
191403,-0.018867924528301883,0.002473216418972487,-2.884380128227898
191404,-0.024038461538461675,0.0023994233706693038,-2.870858943672583
191405,0.006157635467980427,0.002502733638293761,-2.887926768903098
191406,-0.004895960832313251,0.002487975028633124,-2.894068619777491
191407,-0.055350553505535194,0.0029159747087915923,-2.8483005439754776
191408,0.0,0.004318042626552089,-2.8596000992294113
191409,0.0,0.004583697600443552,-2.871028795053034
191410,0.0,0.004391835674855273,-2.88258961745411
191411,0.0,0.003698181020805343,-2.894285657217301
191412,-0.04296875,0.002849560965318726,-2.862200880929468
191501,0.017687074829932037,0.0024805957238028063,-2.8778304095450227
191502,-0.013368983957219305,0.002406802675499622,-2.862234756842004
191503,0.0257452574525745,0.0021337683967778405,-2.8857588996342662
191504,0.07529722589167775,0.0023403889320267562,-2.9564643114697082
191505,-0.023341523341523396,0.002384664761008667,-2.9307221655177957
191506,0.011320754716980908,0.0023330096271964376,-2.940095193248595
191507,-0.003731343283582045,0.002037837433983701,-2.934476287603026
191508,0.0424469413233457,0.002244457969232617,-2.9739356276509468
191509,0.037125748502994105,0.0020599753484746566,-3.008515713179666
191510,0.05542725173210172,0.0020156995194927463,-3.0605917798268703
191511,0.03501094091903734,0.0018459755083954233,-3.0929046512893805
191512,0.0021141649048626032,0.0019197685566986068,-3.0931543865614595
191601,-0.015822784810126667,0.0019419064711895622,-3.0523990360026847
191602,-0.01393354769560562,0.0019419064711895622,-3.0139405203765732
191603,-0.003260869565217317,0.0019419064711895622,-2.98704600829803
191604,-0.010905125408942173,0.0019419064711895622,-2.95299810619698
191605,0.022050716648291058,0.0019419064711895622,-2.9520406140559423
191606,0.009708737864077666,0.0023108717127054827,-2.939642806902947
191607,-0.013888888888888729,0.002569147381766627,-2.904072993261033
191608,0.007583965330444142,0.002384664761008667,-2.8903072438482083
191609,0.04086021505376336,0.0021337683967778405,-2.9096683149204012
191610,0.030991735537190257,0.0021337683967778405,-2.919922343738598
191611,0.023046092184368705,0.0022149407499113434,-2.9226602372648953
191612,-0.04015670910871694,0.0025248715527847166,-2.8622008809294686
191701,-0.0234693877551021,0.0022592165788932537,-2.819349598844319
191702,-0.056426332288401326,0.0026576990397304476,-2.742352795494315
191703,0.03100775193798455,0.002679836954221403,-2.7544934972618265
191704,-0.015037593984962516,0.0027979058315064976,-2.7212779798037943
191705,-0.03380588876772084,0.0032037675971740096,-2.668981435592405
191706,0.020316027088036037,0.003329215779289423,-2.671662803649821
191707,-0.027654867256637128,0.0030930780247192336,-2.62648594220252
191708,-0.029579067121729197,0.0031742503778527365,-2.579462132033177
191709,-0.04806565064478319,0.003462043266235154,-2.513640669103804
191710,-0.054187192118226535,0.003609629362841522,-2.4416376516246934
191711,-0.08333333333333326,0.003653905191823433,-2.3384478141549505
191712,-0.03409090909090917,0.003698181020805343,-2.287986293572893
191801,0.06029411764705883,0.0037498361546175717,-2.3611314321088424
191802,0.030513176144244092,0.003831008507751074,-2.406003425326793
191803,-0.020188425302826274,0.003978594604357442,-2.4006463061702603
191804,-0.009615384615384692,0.004000732518848398,-2.406251867389312
191805,0.03190013869625519,0.003978594604357442,-2.45315795147342
191806,0.0013440860215052641,0.003978594604357442,-2.470249491988027
191807,0.00805369127516764,0.003978594604357442,-2.494271266719043
191808,0.009320905459387463,0.0040228704333393536,-2.5198095214690603
191809,-0.00527704485488123,0.0040671462623212635,-2.531047805785856
191810,0.04244031830238737,0.0040671462623212635,-2.5894193485234873
191811,0.025445292620865256,0.004045008347830308,-2.6316407319602093
191812,-0.01985111662531014,0.003926939470545214,-2.628981677626517
191901,-0.006329113924050778,0.0035136984000473824,-2.6284387476008804
191902,0.003821656050955413,0.003462043266235154,-2.6382708369512566
191903,0.030456852791878042,0.003609629362841522,-2.6741486494265287
191904,0.03325123152709386,0.003609629362841522,-2.7127693042717897
191905,0.06912991656734202,0.003609629362841522,-2.7857406051487774
191906,0.026755852842809347,0.0037203189352962985,-2.8181268510228357
191907,0.03257328990227992,0.0036465258869931142,-2.8561989496384825
191908,-0.06729758149316512,0.003609629362841522,-2.7927684217461475
191909,0.015783540022547893,0.003609629362841522,-2.814521211044063
191910,0.05105438401775819,0.003609629362841522,-2.870444906997341
191911,-0.029567053854276826,0.003698181020805343,-2.846787097743176
191912,-0.029379760609357986,0.003978594604357442,-2.8231742190278872
192001,-0.010089686098654682,0.00375,-2.8162459894277356
192002,-0.08267270668176674,0.00375,-2.7329882141711868
192003,0.07037037037037042,0.003958333333333334,-2.8042258071829638
192004,-0.008073817762399127,0.004375,-2.7993625688634367
192005,-0.06279069767441847,0.004583333333333333,-2.737576125472327
192006,-0.017369727047146455,0.004791666666666666,-2.7233176732329984
192007,-0.0012626262626261875,0.004841666666666666,-2.7253288355660388
192008,-0.03919089759797734,0.004858333333333333,-2.688441090981283
192009,0.03552631578947385,0.004841666666666666,-2.7266464407477127
192010,0.0012706480304955914,0.004791666666666666,-2.7312227132856677
192011,-0.050761421319796884,0.004791666666666666,-2.6822495551574765
192012,-0.08957219251336912,0.0049,-2.5917366734251868
192101,0.04405286343612347,0.004725,-2.6431161885614216
192102,-0.007032348804500765,0.004416666666666667,-2.6441979989970803
192103,-0.025495750708215303,0.004483333333333333,-2.6267783743287416
192104,0.0043604651162791885,0.004333333333333333,-2.639607408522023
192105,0.03039073806078152,0.0043,-2.6778916005930045
192106,-0.0800561797752809,0.004158333333333333,-2.6030714376918143
192107,-0.003053435114503733,0.003833333333333333,-2.608710839049479
192108,-0.012251148545176171,0.003958333333333334,-2.604948047579038
192109,0.024806201550387597,0.003958333333333334,-2.6383011859119345
192110,0.013615733736762392,0.0035083333333333334,-2.6607536891895616
192111,0.05373134328358198,0.0033583333333333334,-2.721884836646951
192112,0.03541076487252126,0.00325,-2.7657720632606835
192201,-0.001367989056087482,0.00325,-2.755314133296146
192202,0.021917808219177992,0.003175,-2.7682015770083104
192203,0.03753351206434319,0.002958333333333333,-2.7961192196499756
192204,0.06072351421188649,0.002675,-2.846220840235694
192205,0.03897685749086466,0.0027083333333333334,-2.8758932572647264
192206,-0.009378663540445475,0.0027083333333333334,-2.857772829413736
192207,0.007100591715976323,0.002666666666666667,-2.856225817754402
192208,0.03760282021151595,0.002608333333333333,-2.8847927853583135
192209,0.02604756511891293,0.0027833333333333334,-2.9020288424383773
192210,0.02207505518763786,0.0030916666666666666,-2.915456996150018
192211,-0.049676025917926414,0.00305,-2.8563656662304333
192212,-0.002272727272727426,0.0030416666666666665,-2.8458209609107907
192301,0.013667425968109548,0.00305,-2.856068039909185
192302,0.04269662921348294,0.0030416666666666665,-2.894756356213989
192303,0.0161637931034484,0.0034333333333333334,-2.907484474963767
192304,-0.03499469777306474,0.0034416666666666667,-2.868567257211802
192305,-0.047252747252747196,0.0032916666666666667,-2.817069844578927
192306,-0.03806228373702425,0.0031999999999999997,-2.7749896837773194
192307,-0.033573141486810454,0.0032583333333333336,-2.737576125472327
192308,0.004962779156327368,0.0032166666666666667,-2.739464427282368
192309,0.006172839506172867,0.0033416666666666664,-2.7423749436432847
192310,-0.014723926380368235,0.0035166666666666666,-2.724308680451464
192311,0.029887920298879322,0.0032833333333333334,-2.7507254838474666
192312,0.0338573155985491,0.0032333333333333333,-2.7808095553846384
192401,0.03274853801169586,0.003133333333333333,-2.809830873087713
192402,0.0045300113250281715,0.00295,-2.8113459576970685
192403,-0.01916572717023679,0.0029749999999999998,-2.7888115577466683
192404,-0.02298850574712641,0.0028166666666666665,-2.7623821632956247
192405,-0.003529411764705781,0.0019083333333333333,-2.7558697620791883
192406,0.018890200708382432,0.002033333333333333,-2.7714306445191537
192407,0.04634994206257215,0.0015999999999999999,-2.813595303747178
192408,0.034330011074197087,0.0015833333333333333,-2.8443998776654107
192409,-0.009635974304068484,0.0017833333333333334,-2.831593035843227
192410,-0.01297297297297284,0.0020083333333333333,-2.8154207676880607
192411,0.0558598028477546,0.00215,-2.866853805194588
192412,0.053941908713692976,0.0021416666666666667,-2.916295442905956
192501,0.04133858267716528,0.002175,-2.949195072983412
192502,0.008506616257088817,0.0021833333333333336,-2.9502948919794845
192503,-0.026241799437675684,0.0023166666666666665,-2.916207950014698
192504,-0.010587102983638186,0.0023166666666666665,-2.8981254758335826
192505,0.032101167315175205,0.002275,-2.9225133460053474
192506,0.017907634307257503,0.0023833333333333332,-2.9329313723149606
192507,0.02777777777777768,0.00255,-2.9530525462289186
192508,0.013513513513513598,0.0025083333333333333,-2.9594217738729744
192509,0.023111111111111082,0.0026416666666666667,-2.9750952556976147
192510,0.0330147697654215,0.0029416666666666666,-3.000453240002179
192511,0.03111858704793935,0.0030416666666666665,-3.0241921692110205
192512,0.016313213703099683,0.0029249999999999996,-3.033349137125298
192601,0.022471910112359605,0.0029083333333333335,-3.0431497539114507
192602,-0.04395604395604402,0.00265,-2.98592827345737
192603,-0.059113300492610765,0.002616666666666667,-2.912874361929868
192604,0.022687609075043635,0.0025666666666666667,-2.9233322437454254
192605,0.007679180887371961,0.0026416666666666667,-2.9191476321588268
192606,0.04318374259102464,0.0024416666666666666,-2.9497289202917383
192607,0.045454545454545414,0.0025916666666666666,-2.982619860461496
192608,0.017080745341614856,0.002725,-2.9881276741687715
192609,0.022900763358778775,0.00285,-2.999470595664598
192610,-0.0313432835820896,0.0029833333333333335,-2.956452299385551
192611,0.02234206471494593,0.0027916666666666667,-2.9674986002671386
192612,0.016578749058025588,0.002558333333333333,-2.9730123516104965
192701,-0.02075611564121571,0.002691666666666667,-2.9423744954802977
192702,0.04769114307342903,0.0027416666666666666,-2.979534685857688
192703,0.006502890173410325,0.002666666666666667,-2.9765350967384903
192704,0.017229002153625217,0.0028250000000000003,-2.984224989684853
192705,0.05222300635144683,0.002775,-3.025963333903549
192706,-0.009389671361502372,0.002558333333333333,-3.0073088413829887
192707,0.06499661475964791,0.0024666666666666665,-3.0611442423635555
192708,0.04450095359186257,0.0022500000000000003,-3.0957644793000663
192709,0.04321363359707853,0.0022333333333333333,-3.1290969856214144
192710,-0.053092182030338386,0.0025666666666666667,-3.065649786808161
192711,0.06777572396796039,0.002533333333333333,-3.122543243905227
192712,0.019042123485285778,0.0026416666666666667,-3.1326669593102214
192801,-0.005096262740656887,0.0027583333333333336,-3.1188940057555414
192802,-0.01764371087080241,0.002775,-3.092631200264226
192803,0.10834298957126287,0.002725,-3.1869801169732312
192804,0.03240982749607957,0.0030166666666666666,-3.2104305739429475
192805,0.012658227848101333,0.00325,-3.214759309356361
192806,-0.04049999999999998,0.0032666666666666664,-3.1651103413352613
192807,0.012506513809275477,0.0034333333333333334,-3.1693017120072557
192808,0.07411219763252719,0.0036333333333333335,-3.232747345766866
192809,0.02395783421178721,0.0038083333333333337,-3.24831764752255
192810,0.014506317267196867,0.003916666666666666,-3.2546798722520296
192811,0.11992619926199266,0.0035499999999999998,-3.3600854785928385
192812,0.002883031301482708,0.0035499999999999998,-3.355050779026374
192901,0.05708418891170419,0.0038833333333333333,-3.398869091902564
192902,-0.005827505827505797,0.003658333333333333,-3.381463717505205
192903,-0.0023446658851112856,0.003833333333333333,-3.3676876027632776
192904,0.01605953779866831,0.004,-3.3723199951442497
192905,-0.04279105628373181,0.004241666666666666,-3.3174131151779016
192906,0.11236407571486118,0.004,-3.412850827452387
192907,0.04561911658218665,0.0037916666666666667,-3.4465309229636762
192908,0.0979916897506925,0.003916666666666666,-3.5292027813850915
192909,-0.04888047934405548,0.0038166666666666666,-3.468391946857843
192910,-0.19927055702917773,0.0036416666666666667,-3.2355776744861324
192911,-0.13374741200828144,0.002891666666666667,-3.0815276337169775
192912,0.02533460803059251,0.002525,-3.0961838528587347
193001,0.06247086247086253,0.0028250000000000003,-3.1559566483872836
193002,0.021500658183413845,0.0028,-3.176302786999981
193003,0.07989690721649478,0.0024583333333333336,-3.2523454066516373
193004,-0.009546539379475028,0.0025,-3.241930723020351
193005,-0.016465863453815288,0.0020083333333333333,-3.224403528573771
193006,-0.16455696202531633,0.001575,-3.0437895685077705
193007,0.03665689149560114,0.001525,-3.0789704001769915
193008,0.007543611504007508,0.001275,-3.085563805859762
193009,-0.13008890968647646,0.001475,-2.945380788855969
193010,-0.08875739644970404,0.00145,-2.8516165967426623
193011,-0.02184179456906732,0.0011666666666666665,-2.828613198662547
193012,-0.07423053711526861,0.0012333333333333332,-2.7506665032566295
193101,0.04889178617992185,0.0010333333333333334,-2.812065030515869
193102,0.1143567433188315,0.0008833333333333334,-2.9343009170996464
193103,-0.06915783602900161,0.00115,-2.8766851413918313
193104,-0.09586578789694433,0.0012416666666666667,-2.7901576631692486
193105,-0.1371769383697813,0.0007333333333333333,-2.6571775020649273
193106,0.13901689708141318,0.0004583333333333334,-2.802012671807667
193107,-0.07417397167902895,0.00034166666666666666,-2.739831792376055
193108,0.009468317552804084,0.00035,-2.764483133324207
193109,-0.29942279942279937,0.000375,-2.423979172037817
193110,0.08444902162718826,0.0014166666666666666,-2.5206371644797896
193111,-0.09781576448243112,0.001475,-2.4336533562004714
193112,-0.14526315789473687,0.0020083333333333333,-2.292781092897425
193201,-0.028325123152709297,0.0020666666666666667,-2.297149953531963
193202,0.05069708491761715,0.0020166666666666666,-2.3807096575644917
193203,-0.11821471652593485,0.001875,-2.290348366545609
193204,-0.20246238030095753,0.000925,-2.1008701900605455
193205,-0.23327615780445976,0.00025833333333333334,-1.8732461719809836
193206,-0.008948545861297563,0.00028333333333333335,-1.90391502801871
193207,0.3769751693002257,0.00018333333333333334,-2.265099806639018
193208,0.375409836065574,0.00011666666666666668,-2.626761364513
193209,-0.03694874851013119,2.4999999999999998e-05,-2.6341190479746763
193210,-0.13861386138613863,8.333333333333334e-06,-2.5320344034244013
193211,-0.05890804597701149,8.333333333333334e-06,-2.520589202139954
193212,0.051908396946564794,3.3333333333333335e-05,-2.6232182655855123
193301,0.007256894049346929,5.833333333333334e-05,-2.64049929093216
193302,-0.18443804034582134,8.333333333333334e-06,-2.446773780092556
193303,0.03356890459363959,0.0011166666666666666,-2.490048049288419
193304,0.4222222222222223,0.000375,-2.852631429913318
193305,0.15865384615384626,0.00024166666666666664,-3.01036158356995
193306,0.1317427385892116,5.833333333333334e-05,-3.144702384123012
193307,-0.08799266727772692,0.00015833333333333332,-3.063290424565282
193308,0.11457286432160818,8.333333333333334e-06,-3.182572590861272
193309,-0.11361587015329122,3.3333333333333335e-05,-3.0728967941902616
193310,-0.08850457782299082,7.5e-05,-2.9912779232046107
193311,0.1026785714285714,0.00018333333333333334,-3.100193508575673
193312,0.022267206477732726,0.00024166666666666664,-3.133515975917044
193401,0.10594059405940603,0.0006,-3.2323956342245412
193402,-0.036705461056401045,0.0005166666666666667,-3.1929599151132946
193403,-0.0009293680297397522,0.00019999999999999998,-3.1902205691078245
193404,-0.026976744186046453,0.000125,-3.161066995867906
193405,-0.08126195028680705,0.00013333333333333334,-3.0742845905040115
193406,0.020811654526534884,0.000125,-3.0930832703931683
193407,-0.11518858307849145,0.000125,-2.9689063867026273
193408,0.054147465437788034,0.00015833333333333332,-3.0196219299114944
193409,-0.005464480874317057,0.000175,-3.0123531547900315
193410,-0.031868131868131755,0.00022500000000000002,-2.9781800677688315
193411,0.08286038592508493,0.00020833333333333335,-3.055780541578044
193412,-0.004192872117400381,0.00019166666666666667,-3.049799494824267
193501,-0.04210526315789476,0.0001666666666666667,-3.006782109740576
193502,-0.03956043956043953,0.00015833333333333332,-2.9664178858852157
193503,-0.03089244851258577,0.000125,-2.9350382048817347
193504,0.09563164108618638,0.000125,-3.033803475235021
193505,0.032327586206896575,0.000125,-3.073111690297198
193506,0.06784968684759929,0.000125,-3.1463051320333655
193507,0.08308895405669592,0.000125,-3.2261222333889683
193508,0.02166064981949467,0.00013333333333333334,-3.247551624844867
193509,0.023851590106007015,0.0001666666666666667,-3.2711232094214906
193510,0.07506471095772227,0.0001666666666666667,-3.321031209577079
193511,0.039325842696628976,0.00013333333333333334,-3.337624577644543
193512,0.037065637065637036,0.000125,-3.3525135948131792
193601,0.06552494415487731,0.0001666666666666667,-3.39492776864856
193602,0.016771488469601747,0.0001666666666666667,-3.3909408814949664
193603,0.02542955326460472,0.0001666666666666667,-3.3958497753355603
193604,-0.07707774798927614,0.0001666666666666667,-3.2828490253164357
193605,0.045751633986928164,0.0001666666666666667,-3.2958374910045243
193606,0.030555555555555447,0.0001666666666666667,-3.2951632384948546
193607,0.06805929919137466,0.000125,-3.3252884184768305
193608,0.00883280757097804,0.0001666666666666667,-3.299596268928235
193609,0.001250781738586726,0.00013333333333333334,-3.2675098488234036
193610,0.07495315427857574,0.00010833333333333334,-3.2814144103525362
193611,0.004067402672864651,9.166666666666667e-05,-3.2303227466986995
193612,-0.0057870370370370905,9.999999999999999e-05,-3.1722499835281455
193701,0.03783469150174623,0.00014166666666666668,-3.195593176714749
193702,0.014582164890633909,0.000125,-3.1964643921911255
193703,-0.009397457158651035,0.00031666666666666665,-3.173599479998565
193704,-0.08314732142857151,0.0004666666666666667,-3.0475702913476765
193705,-0.010346926354229957,0.00034166666666666666,-2.9994291354353173
193706,-0.052890528905289114,0.0003,-2.9087208965643616
193707,0.10259740259740258,0.00023333333333333336,-3.0345600368314933
193708,-0.05535924617196708,0.00024166666666666664,-3.00659782359125
193709,-0.14214463840398994,0.00025833333333333334,-2.8831305966396052
193710,-0.1017441860465117,0.0001666666666666667,-2.7629268113280445
193711,-0.10113268608414239,7.5e-05,-2.6435679371726084
193712,-0.05040504050405026,9.166666666666667e-05,-2.579269411236285
193801,0.013270142180094702,8.333333333333334e-05,-2.6008209461898355
193802,0.06080449017773626,6.666666666666667e-05,-2.6682865442014734
193803,-0.25044091710758376,6.666666666666667e-05,-2.3885275227947704
193804,0.14117647058823524,7.5e-05,-2.5378286164598283
193805,-0.04432989690721645,4.166666666666667e-05,-2.5100312974396526
193806,0.2470334412081987,4.166666666666667e-05,-2.748655956028153
193807,0.0726643598615917,5.833333333333334e-05,-2.8555033995351695
193808,-0.02741935483870972,4.9999999999999996e-05,-2.8658000117288838
193809,0.014925373134328401,6.666666666666667e-05,-2.920224721045846
193810,0.0759803921568627,4.166666666666667e-05,-3.0722378375699697
193811,-0.03340926347760054,3.3333333333333335e-05,-3.1237799078222572
193812,0.03770620581304018,2.4999999999999998e-05,-3.2543186717979995
193901,-0.06888720666161996,2.4999999999999998e-05,-3.176429783971804
193902,0.03252032520325199,2.4999999999999998e-05,-3.201958706040418
193903,-0.13543307086614165,2.4999999999999998e-05,-3.0500019034880483
193904,-0.005464480874316946,2.4999999999999998e-05,-3.03813327656753
193905,0.06227106227106227,2.4999999999999998e-05,-3.092191906830361
193906,-0.06379310344827593,2.4999999999999998e-05,-3.0199645869417586
193907,0.10865561694290982,3.3333333333333335e-05,-3.1044205793044917
193908,-0.0714285714285714,4.166666666666667e-05,-3.0119634684825733
193909,0.16457960644007152,0.00011666666666666668,-3.1463051320333655
193910,-0.014592933947772613,4.166666666666667e-05,-3.0965133540692173
193911,-0.049103663289166044,4.166666666666667e-05,-3.0122615755052013
193912,0.023770491803278837,3.3333333333333335e-05,-3.002964125080486
194001,-0.03522818254603677,8.333333333333334e-06,-2.9617390524977796
194002,0.00663900414937757,1.6666666666666667e-05,-2.963021702867459
194003,0.009892827699917506,1.6666666666666667e-05,-2.967561396587295
194004,-0.004897959183673528,1.6666666666666667e-05,-2.952124466542679
194005,-0.23954060705496305,4.9999999999999996e-05,-2.667876183463928
194006,0.07659115426105734,8.333333333333334e-05,-2.731366006415827
194007,0.03106212424849697,4.166666666666667e-05,-2.7517507881500864
194008,0.026239067055393805,3.3333333333333335e-05,-2.7675514307225133
194009,0.009469696969697017,4.166666666666667e-05,-2.7669759853348235
194010,0.039399624765478425,1.6666666666666667e-05,-2.805619247916263
194011,-0.04241877256317694,1.6666666666666667e-05,-2.7622745192230167
194012,-0.002827521206408945,1.6666666666666667e-05,-2.7594429930272786
194101,-0.04820415879017015,1.6666666666666667e-05,-2.7050759790350947
194102,-0.014895729890764708,3.3333333333333335e-05,-2.685128924300479
194103,0.0040322580645162365,9.166666666666667e-05,-2.684239552408491
194104,-0.06526104417670686,8.333333333333334e-05,-2.611862074611766
194105,0.004296455424274814,9.166666666666667e-05,-2.61128216373044
194106,0.053475935828877,9.999999999999999e-05,-2.6585351365748298
194107,0.0548223350253807,9.999999999999999e-05,-2.7070886808353656
194108,-0.008662175168431152,0.00010833333333333334,-2.693591639458195
194109,-0.009708737864077777,8.333333333333334e-05,-2.6790626642289577
194110,-0.06862745098039214,7.5e-05,-2.6032166137203916
194111,-0.04210526315789476,0.00023333333333333336,-2.555470141808991
194112,-0.04505494505494512,0.000275,-2.5046632482240767
194201,0.013808975834292303,0.00022500000000000002,-2.5278122550619844
194202,-0.024971623155505163,0.00020833333333333335,-2.512046480218769
194203,-0.06752037252619325,0.00020833333333333335,-2.4517544424711
194204,-0.043695380774032455,0.0002666666666666667,-2.421674464564485
194205,0.06396866840731064,0.0003083333333333333,-2.4984954938498967
194206,0.01840490797546024,0.0003083333333333333,-2.531770958764218
194207,0.031325301204819356,0.00031666666666666665,-2.5830239902827388
194208,0.007009345794392274,0.00031666666666666665,-2.6108440134872444
194209,0.026682134570765736,0.00031666666666666665,-2.6584532599628377
194210,0.06440677966101704,0.00031666666666666665,-2.7371314104030517
194211,-0.013800424628450214,0.00031666666666666665,-2.7397641765917378
194212,0.0516684607104414,0.00031666666666666665,-2.8069492081370635
194301,0.07164790174002067,0.00031666666666666665,-2.8761467669648177
194302,0.050620821394460336,0.00031666666666666665,-2.9255280148807428
194303,0.052727272727272734,0.00031666666666666665,-2.9769122142272213
194304,0.0008635578583764403,0.00031666666666666665,-2.9777753994340324
194305,0.04486626402070737,0.00031666666666666665,-3.021664299647373
194306,0.019818331957060398,0.00031666666666666665,-3.0412888051563582
194307,-0.05425101214574901,0.00031666666666666665,-2.979877463562108
194308,0.010273972602739878,0.00031666666666666665,-2.9844956416280035
194309,0.023728813559321882,0.00031666666666666665,-3.002376816272659
194310,-0.013245033112582738,0.00031666666666666665,-2.9835036575139195
194311,-0.07550335570469802,0.00031666666666666665,-2.8994870418537757
194312,0.05898366606170602,0.00031666666666666665,-2.9513177681132445
194401,0.015424164524421524,0.00031666666666666665,-2.961175128106764
194402,-0.0025316455696201556,0.00031666666666666665,-2.953219121015434
194403,0.016920473773265554,0.00031666666666666665,-2.9646077300500613
194404,-0.012479201331114798,0.00031666666666666665,-2.946688601182692
194405,0.04043807919123843,0.00031666666666666665,-2.980996042985486
194406,0.051012145748987825,0.00031666666666666665,-3.0254451708725028
194407,-0.02080123266563938,0.00031666666666666665,-2.999148014013006
194408,0.008654602675058909,0.00031666666666666665,-3.0025149745420228
194409,-0.0031201248049922414,0.00031666666666666665,-2.994168551577808
194410,0.0,0.00031666666666666665,-2.994168551577808
194411,0.00391236306729259,0.00031666666666666665,-2.9980732812559645
194412,0.035074045206547,0.00031666666666666665,-3.032546246676707
194501,0.014307228915662717,0.00031666666666666665,-3.0415577943084373
194502,0.06161841128433565,0.00031666666666666665,-3.0961833373949497
194503,-0.04615384615384621,0.00031666666666666665,-3.04378956850777
